1901201821801.0,91.11
1901201822101.0,90.19
1901201822401.0,86.35
1901201822701.0,96.09
1901201823001.0,85.83
1901201823301.0,91.49
1901201823601.0,90.20
1901201823901.0,86.18
1901201824201.0,95.77
1901201824501.0,85.91
1901201824801.0,91.04
1901201825101.0,90.64
1901201825401.0,85.99
1901201825701.0,96.54
1901201830001.0,85.93
1901201830301.0,90.97
1901201830601.0,90.52
1901201830901.0,85.91
1901201831201.0,96.16
1901201831501.0,85.85
1901201831801.0,91.29
1901201832101.0,90.47
1901201832401.0,86.47
1901201832701.0,95.88
1901201833002.0,85.95
1901201833301.0,90.64
1901201833601.0,91.23
1901201833901.0,85.95
1901201834201.0,96.62
1901201834502.0,85.86
1901201834801.0,88.94
1901201835101.0,91.44
1901201835401.0,86.28
1901201835701.0,96.30
1901201840001.0,85.85
1901201840301.0,89.56
1901201840601.0,91.76
1901201840901.0,86.40
1901201841201.0,96.11
1901201841501.0,86.06
1901201841801.0,89.21
1901201842101.0,92.43
1901201842401.0,86.11
1901201842701.0,96.33
1901201843001.0,85.73
1901201843301.0,92.39
1901201843601.0,89.19
1901201843901.0,86.23
1901201844202.0,96.10
1901201844501.0,85.86
1901201844801.0,92.55
1901201845101.0,89.16
1901201845402.0,86.70
1901201845701.0,91.83
1901201850001.0,86.08
1901201850301.0,91.56
1901201850601.0,89.47
1901201850901.0,86.16
1901201851201.0,96.31
1901201851501.0,85.78
1901201851801.0,92.42
1901201852101.0,89.40
1901201852401.0,86.24
1901201852701.0,96.00
1901201853001.0,85.89
1901201853301.0,92.43
1901201853601.0,89.13
1901201853901.0,86.65
1901201854201.0,95.90
1901201854501.0,86.28
1901201854801.0,91.72
1901201855101.0,89.59
1901201855401.0,86.08
1901201855701.0,96.26
1901201860001.0,85.75
1901201860301.0,91.44
1901201860601.0,90.10
1901201860901.0,86.32
1901201861201.0,96.09
1901201861501.0,85.65
1901201861801.0,91.59
1901201862101.0,90.10
1901201862401.0,86.76
1901201862701.0,95.97
1901201863001.0,86.30
1901201863301.0,91.03
1901201863601.0,90.42
1901201863901.0,86.09
1901201864201.0,96.40
1901201864501.0,85.59
1901201864801.0,91.86
1901201865101.0,89.28
1901201865401.0,86.26
1901201865701.0,96.11
1901201870001.0,85.67
1901201870301.0,90.88
1901201870601.0,90.25
1901201870901.0,86.73
1901201871201.0,95.89
1901201871501.0,86.00
1901201871801.0,90.84
1901201872101.0,90.36
1901201872401.0,85.96
1901201872701.0,96.46
1901201873001.0,85.52
1901201873302.0,91.24
1901201873601.0,90.54
1901201873901.0,86.20
1901201874201.0,96.00
1901201874502.0,85.73
1901201874801.0,90.84
1901201875101.0,90.83
1901201875401.0,86.07
1901201875701.0,94.72
1901201880001.0,85.95
1901201880301.0,90.02
1901201880601.0,90.70
1901201880901.0,81.61
1901201881201.0,94.33
1901201881501.0,85.24
1901201881801.0,90.91
1901201882101.0,90.78
1901201882401.0,86.48
1901201882701.0,96.01
1901201883001.0,85.52
1901201883301.0,89.65
1901201883601.0,92.01
1901201883901.0,86.59
1901201884201.0,95.86
1901201884501.0,86.33
1901201884801.0,88.94
1901201885101.0,91.93
1901201885401.0,85.75
1901201885701.0,96.03
1901201890001.0,85.78
1901201890301.0,91.64
1901201890601.0,89.71
1901201890901.0,86.48
1901201891201.0,95.81
1901201891501.0,85.54
1901201891801.0,90.81
1901201892101.0,90.34
1901201892401.0,86.30
1901201892701.0,95.72
1901201893001.0,85.85
1901201893301.0,90.81
1901201893601.0,90.55
1901201893901.0,84.41
1901201894201.0,90.30
1901201894501.0,85.51
1901201894801.0,91.25
1901201895101.0,90.47
1901201895401.0,86.12
1901201895701.0,95.89
19012018100001.0,85.37
19012018100301.0,89.84
19012018100601.0,91.07
19012018100901.0,86.18
19012018101201.0,96.00
19012018101501.0,86.03
19012018101801.0,90.58
19012018102101.0,90.62
19012018102401.0,85.92
19012018102702.0,96.27
19012018103001.0,85.58
19012018103301.0,91.02
19012018103601.0,90.41
19012018103901.0,86.07
19012018104201.0,96.07
19012018104501.0,85.76
19012018104801.0,90.70
19012018105101.0,90.83
19012018105401.0,85.75
19012018105701.0,96.60
19012018110002.0,86.17
19012018110301.0,90.24
19012018110602.0,90.43
19012018110901.0,85.91
19012018111201.0,96.19
19012018111501.0,85.57
19012018111801.0,91.26
19012018112101.0,90.33
19012018112401.0,86.27
19012018112701.0,95.93
19012018113001.0,85.77
19012018113301.0,90.77
19012018113601.0,90.79
19012018113901.0,85.74
19012018114201.0,96.62
19012018114501.0,86.07
19012018114801.0,90.52
19012018115101.0,90.71
19012018115401.0,85.85
19012018115701.0,96.22
19012018120001.0,85.45
19012018120301.0,90.60
19012018120601.0,90.55
19012018120901.0,86.28
19012018121201.0,95.92
19012018121501.0,85.89
19012018121801.0,90.92
19012018122101.0,90.79
19012018122401.0,85.95
19012018122701.0,96.63
19012018123001.0,86.28
19012018123302.0,91.02
19012018123601.0,90.60
19012018123901.0,86.17
19012018124201.0,96.15
19012018124501.0,85.60
19012018124801.0,91.19
19012018125101.0,90.24
19012018125401.0,86.35
19012018125701.0,95.83
19012018130001.0,85.92
19012018130301.0,90.42
19012018130602.0,90.71
19012018130901.0,85.82
19012018131201.0,96.58
19012018131501.0,85.66
19012018131801.0,91.10
19012018132101.0,90.67
19012018132401.0,86.04
19012018132701.0,96.16
19012018133001.0,85.71
19012018133301.0,90.93
19012018133601.0,90.70
19012018133901.0,86.41
19012018134201.0,96.01
19012018134501.0,85.87
19012018134801.0,90.24
19012018135101.0,91.27
19012018135401.0,85.85
19012018135701.0,96.58
19012018140001.0,85.73
19012018140301.0,90.03
19012018140601.0,91.50
19012018140901.0,86.09
19012018141201.0,96.36
19012018141501.0,85.70
19012018141801.0,90.12
19012018142101.0,91.56
19012018142402.0,86.43
19012018142701.0,95.91
19012018143001.0,85.91
19012018143301.0,89.14
19012018143601.0,92.49
19012018143902.0,85.99
19012018144201.0,96.31
19012018144501.0,85.78
19012018144801.0,92.39
19012018145101.0,89.37
19012018145402.0,86.30
19012018145701.0,96.07
19012018150001.0,85.45
19012018150301.0,91.94
19012018150601.0,89.28
19012018150901.0,86.66
19012018151201.0,95.84
19012018151502.0,86.12
19012018151801.0,91.75
19012018152101.0,89.88
19012018152401.0,85.94
19012018152701.0,96.46
19012018153001.0,85.71
19012018153301.0,91.82
19012018153601.0,89.71
19012018153901.0,86.19
19012018154201.0,96.10
19012018154501.0,85.87
19012018154801.0,91.96
19012018155101.0,89.76
19012018155401.0,86.29
19012018155701.0,95.71
19012018160001.0,85.95
19012018160301.0,90.45
19012018160601.0,90.29
19012018160901.0,85.83
19012018161201.0,96.45
19012018161501.0,85.50
19012018161801.0,91.35
19012018162101.0,90.21
19012018162401.0,86.12
19012018162701.0,96.17
19012018163001.0,85.55
19012018163301.0,91.21
19012018163601.0,90.02
19012018163901.0,86.57
19012018164201.0,95.84
19012018164501.0,85.77
19012018164801.0,90.58
19012018165101.0,90.50
19012018165401.0,85.67
19012018165701.0,96.55
19012018170001.0,85.50
19012018170301.0,90.87
19012018170601.0,90.38
19012018170901.0,86.11
19012018171201.0,96.19
19012018171501.0,85.40
19012018171801.0,90.40
19012018172101.0,90.90
19012018172401.0,86.37
19012018172701.0,95.91
19012018173001.0,85.88
19012018173301.0,90.31
19012018173601.0,90.99
19012018173901.0,85.73
19012018174201.0,96.55
19012018174502.0,85.62
19012018174801.0,89.87
19012018175101.0,91.42
19012018175401.0,86.18
19012018175701.0,95.89
19012018180001.0,85.68
19012018180301.0,89.10
19012018180601.0,91.95
19012018180901.0,86.47
19012018181201.0,95.83
19012018181501.0,86.07
19012018181801.0,91.68
19012018182101.0,89.15
19012018182401.0,86.02
19012018182701.0,96.28
19012018183001.0,85.58
19012018183301.0,92.22
19012018183601.0,89.45
19012018183901.0,86.36
19012018184201.0,96.00
19012018184501.0,85.88
19012018184801.0,92.22
19012018185101.0,89.54
19012018185401.0,86.65
19012018185701.0,95.78
19012018190001.0,86.23
19012018190301.0,91.13
19012018190601.0,89.48
19012018190901.0,85.99
19012018191201.0,96.24
19012018191502.0,85.73
19012018191801.0,92.08
19012018192101.0,89.66
19012018192401.0,86.37
19012018192701.0,96.03
19012018193001.0,85.51
19012018193301.0,91.44
19012018193601.0,89.80
19012018193901.0,86.63
19012018194201.0,95.85
19012018194501.0,86.26
19012018194801.0,90.84
19012018195101.0,90.46
19012018195401.0,85.80
19012018195701.0,96.26
19012018200001.0,85.54
19012018200301.0,90.99
19012018200601.0,90.25
19012018200901.0,86.11
19012018201201.0,96.08
19012018201501.0,85.65
19012018201801.0,91.00
19012018202101.0,89.93
19012018202401.0,86.51
19012018202701.0,95.91
19012018203001.0,86.05
19012018203301.0,90.56
19012018203601.0,90.63
19012018203901.0,85.86
19012018204201.0,96.40
19012018204501.0,85.36
19012018204801.0,91.14
19012018205101.0,90.56
19012018205401.0,86.18
19012018205701.0,95.99
19012018210001.0,85.84
19012018210301.0,90.32
19012018210601.0,90.95
19012018210901.0,86.62
19012018211201.0,95.87
19012018211501.0,86.12
19012018211801.0,90.43
19012018212101.0,90.87
19012018212401.0,85.94
19012018212701.0,96.38
19012018213001.0,85.71
19012018213301.0,90.68
19012018213601.0,91.11
19012018213901.0,86.28
19012018214201.0,96.14
19012018214501.0,85.92
19012018214801.0,90.00
19012018215101.0,91.43
19012018215401.0,86.51
19012018215701.0,95.80
19012018220001.0,86.00
19012018220301.0,88.88
19012018220601.0,92.15
19012018220901.0,85.95
19012018221201.0,96.29
19012018221501.0,86.01
19012018221801.0,92.54
19012018222101.0,89.03
19012018222401.0,86.48
19012018222701.0,95.95
19012018223001.0,85.77
19012018223301.0,92.01
19012018223601.0,88.91
19012018223901.0,86.22
19012018224201.0,95.82
19012018224501.0,85.84
19012018224801.0,91.10
19012018225101.0,89.95
19012018225401.0,86.05
19012018225701.0,96.23
19012018230001.0,85.52
19012018230301.0,90.89
19012018230601.0,90.12
19012018230901.0,86.40
19012018231201.0,95.99
19012018231501.0,85.81
19012018231801.0,90.61
19012018232101.0,90.80
19012018232401.0,86.42
19012018232701.0,95.84
19012018233001.0,86.00
19012018233301.0,90.28
19012018233601.0,90.33
19012018233901.0,85.44
19012018234201.0,96.34
19012018234501.0,85.18
19012018234801.0,89.49
19012018235101.0,92.21
19012018235401.0,86.25
